year,wmghg_data,solar_data,volc_data, landuse_data,manaero_data
889.0,-0.020048589999999998,0.034100000000000005,0.0,0.0322053,0.0
890.0,-0.02034809,0.017600000000000005,0.0,0.032191399999999995,0.0
891.0,-0.02069869,0.0050000000000000044,0.0,0.0321776,0.0
892.0,-0.02096599,-0.014600000000000002,0.0,0.0321638,0.0
893.0,-0.02128439,-0.0286,0.0,0.03215,0.0
894.0,-0.021877189999999998,-0.04010000000000001,-0.181671,0.0321362,0.0
895.0,-0.02208759,-0.033299999999999996,-0.120842,0.032122399999999995,0.0
896.0,-0.02227899,-0.011499999999999996,-0.0231545,0.0321086,0.0
897.0,-0.02251389,0.016200000000000006,-0.00399138,0.0320947,0.0
898.0,-0.02265979,0.0308,-0.000670363,0.032080899999999996,0.0
899.0,-0.02278289,0.047400000000000005,-0.303897,0.0320671,0.0
900.0,-0.02281499,0.0347,-0.202112,0.0320533,0.0
901.0,-0.02289439,0.0194,-0.0387266,0.0320392,0.0
902.0,-0.02295679,0.007900000000000004,-1.58073,0.0320252,0.0
903.0,-0.02300009,-0.010599999999999998,-0.973245,0.0320111,0.0
904.0,-0.02295809,-0.02339999999999999,-0.183511,0.031997,0.0
905.0,-0.02297109,-0.0339,-0.0315209,0.031982899999999995,0.0
906.0,-0.02290259,-0.02969999999999999,-0.00529054,0.031968899999999995,0.0
907.0,-0.02282079,-0.004699999999999996,-0.000378443,0.0319548,0.0
908.0,-0.02279579,0.026600000000000006,0.0,0.031940699999999995,0.0
909.0,-0.023056590000000002,0.043500000000000004,0.0,0.0319266,0.0
910.0,-0.02294629,0.0625,0.0,0.0319126,0.0
911.0,-0.02282839,0.0492,0.0,0.031898499999999996,0.0
912.0,-0.02270679,0.032900000000000006,0.0,0.03188439999999999,0.0
913.0,-0.02251109,0.020600000000000007,0.0,0.0318703,0.0
914.0,-0.02237989,0.0003999999999999976,0.0,0.0318563,0.0
915.0,-0.02224879,-0.013799999999999993,0.0,0.0318422,0.0
916.0,-0.022049390000000002,-0.025599999999999998,0.0,0.0318281,0.0
917.0,-0.02191829,-0.02099999999999999,0.0,0.031813999999999995,0.0
918.0,-0.02172269,0.0058,0.0,0.031799999999999995,0.0
919.0,-0.02153079,0.039400000000000004,0.0,0.0317859,0.0
920.0,-0.02134279,0.05740000000000001,0.0,0.031771799999999996,0.0
921.0,-0.02116239,0.07780000000000001,0.0,0.0317577,0.0
922.0,-0.020989590000000002,0.0631,0.0,0.0317437,0.0
923.0,-0.020824389999999998,0.0453,0.0,0.0317296,0.0
924.0,-0.02103419,0.032200000000000006,0.0,0.031715499999999994,0.0
925.0,-0.02089179,0.010700000000000001,0.0,0.0317014,0.0
926.0,-0.02069429,-0.0040999999999999925,0.0,0.0316874,0.0
927.0,-0.02058039,-0.016,0.0,0.0316733,0.0
928.0,-0.020415290000000003,-0.012299999999999991,0.0,0.0316592,0.0
929.0,-0.02033359,0.01920000000000001,0.0,0.0316452,0.0
